,names.1,names.2,names.3,names.4,names.5,names.6,names.7,names.8,names.9,names.10,names.11,names.12,names.13,names.14,scores.1,scores.2,scores.3,scores.4,scores.5,scores.6,scores.7,scores.8,scores.9,scores.10,scores.11,scores.12,scores.13,scores.14
2840,Rgs16,Guk1,Ice1,Tpgs2,Bcl9,Tex9,Capn7,Tbx2,Gcc2,Ppp5c,Mcm3,Qdpr,Ubap2,Trim35,-1,0.000293584779483222,0.000152377538358723,0.000140257494110109,0.000130858309680497,0.000138160972181609,0.000104979200180178,0.0000944262401507663,0.0000870672269903438,0.0000487157054070796,0.0000721770373571609,0.0000225711725568999,0.0000160067084424003,0.00000463561540378222
2841,Rnasel,Pik3c2a,Zzz3,Ipo7,Ift80,Bag6,Rbm7,Ap3b1,Snx18,Cep89,Psmb2,Prr13,Ctxn1,Utp14a,-1,0.000293438607644527,0.000152326699969648,0.000140254575192055,0.000130837967544829,0.000138138138160231,0.000104975203710349,0.0000944049239678084,0.0000870502200710809,0.0000487138909183029,0.0000721713538244128,0.0000225708519544901,0.0000160056316438743,0.00000463282403211705
2842,Teddm2,Itsn1,Kctd3,Smg1,Sccpdh,Iars,Jund,Lzic,Nt5c3b,Etf1,Cers6,Taf6,Cep83,Gpatch11,-1,0.00029340260703621,0.000152304313296203,0.000140248656613889,0.000130836327772185,0.000138125289595164,0.000104963484036701,0.0000943787080761396,0.0000870424880224672,0.0000487061167423265,0.0000721685632673334,0.0000225665874937725,0.0000159945250958731,0.00000462830571353218
2843,Glul,Sptan1,Usf2,Glg1,Knl1,Ppm1b,Ndufs1,Siah1b,Abcf2,Azin1,Cenpf,Fryl,Cenpk,Zfand6,-1,0.000293345343421943,0.000152278122173516,0.000140224246860756,0.00013078439475366,0.000138121019130488,0.000104925652814878,0.0000943098163287688,0.0000870259979128438,0.0000487046095782899,0.0000721631694892519,0.0000225588322237169,0.0000159894352429202,0.00000462603716752915
2844,Cacna1e,Arl6ip4,Dtx3,Ndufb6,Scrib,Rnf216,Chmp2a,Copb1,Ldb1,Rab12,Derl2,Proser1,Akt2,Ccdc124,-1,0.000293281874114817,0.000152156919850101,0.000140144973695217,0.000130770125659695,0.000138106896247212,0.000104907512051988,0.0000942997443438867,0.0000870236832804599,0.0000487039565701432,0.0000721556828893107,0.0000225508455578915,0.0000159884326059875,0.00000461971197683101
2845,Gm9530,Rsbn1,Srsf4,Dpf2,Nufip2,Trnt1,Kcmf1,Tsc22d1,Nsd3,Haus1,Nifk,Tmem132a,Tm9sf4,Rbm26,-1,0.000293257601798872,0.000152148096910626,0.000140139832293051,0.000130754602612274,0.000138095618468023,0.000104896156991085,0.0000942855914416466,0.0000869943068133622,0.0000487023961628354,0.0000721544410345171,0.0000225436780068804,0.0000159873074390097,0.00000461585978269258
2846,Ier5,Exosc8,Fxn,Plekha8,Hgsnat,Pym1,Evi5,H2afj,Rbmx,Clp1,Eri1,Bhlhb9,Rab10,Bzw2,-1,0.000293099575907242,0.000152147099637542,0.00013999909776322,0.000130749195983797,0.000138080758898222,0.00010489380937685,0.0000942774597990966,0.0000869763658370573,0.0000486955388102477,0.0000721052715703666,0.0000225417910299793,0.0000159871904943435,0.0000046135009056876
2847,Mr1,Fads1,Rara,Golga7,Secisbp2l,Psme4,Dip2b,Skp2,Cdc23,Sephs1,Zfp326,Pafah1b2,Tmed2,Nup37,-1,0.000293070412565594,0.000152077474766242,0.000139997642781368,0.000130738636941045,0.000138070916215795,0.000104893068135206,0.0000942462816989477,0.0000869648515163719,0.0000486941161397669,0.0000720938233481297,0.0000225257861565325,0.0000159816215050825,0.00000460957889554124
2848,Stx6,Iars2,Nelfa,Wdr36,Cdc20,Kpna4,Jpt2,Borcs7,Xiap,Tent2,Cul2,Dpp8,Dlg1,Osbpl9,-1,0.000293036419459848,0.000152077121002998,0.000139978086044456,0.000130736616840051,0.000138046826346664,0.000104881198689421,0.0000942373040640936,0.0000869523575812842,0.0000486392656876232,0.0000720881419256223,0.000022523987345387,0.0000159802568111733,0.00000460899857343544
2849,BC034090,Mbnl1,Fam216a,Rnf126,Dnajc18,Tmem134,Mapk6,Uba6,Pet100,Zbed3,Elovl5,Mex3c,Nr2f2,Mpp7,-1,0.000293010767675951,0.000152041479320048,0.000139927513111864,0.000130718680238265,0.000137784283898571,0.000104865530506746,0.0000942061574815366,0.0000869372606732509,0.0000486322277328714,0.0000720849740847542,0.0000225223732537637,0.0000159751550585087,0.00000460718666900736
2850,Xpr1,Golga3,Kdm2b,Naa60,Evl,Fignl1,Ccdc9,Lima1,Fis1,Ccnk,Mdn1,Mtch1,Srp19,Jmy,-1,0.00029299163992935,0.00015201480651566,0.000139891341984294,0.000130669240244555,0.000137775061770872,0.000104861526318981,0.0000941074796589946,0.0000869154047343407,0.0000486187806333516,0.0000720809937031541,0.0000225118472739385,0.0000159671245757797,0.00000460692526309297
2851,Acbd6,Man1a2,Cnot11,Clint1,Soat1,Sept3,Sumo3,Commd3,1810030O07Rik,Ppfia1,Fkbp8,Zfp507,Rybp,Nek7,-1,0.000292933589937145,0.000152001547466015,0.000139813579942745,0.000130652879082503,0.000137719635015594,0.000104860255498893,0.0000941056391178636,0.0000868992480160079,0.0000486152198595642,0.0000720689651473722,0.0000225115490856861,0.0000159648224652599,0.00000460355574900993
2852,Qsox1,Mapk6,Smarcd1,Usp39,Hmg20a,Cabin1,Haus7,Parg,Tex261,Polr2g,Crk,Kctd20,Fip1l1,Rrm2,-1,0.000292790713479717,0.000151988727879581,0.000139802878739219,0.000130557669338049,0.000137691242272291,0.00010484885888492,0.000094071966510577,0.000086896771134813,0.0000486070971010073,0.000072060836584217,0.0000225064715240297,0.0000159594335799708,0.00000460305958258137
2853,Cep350,Phrf1,Atxn2,Zkscan3,Paxip1,Bhlhb9,Glmn,Cpe,Rida,Bloc1s6,Gtf2f1,Nsmce1,Aasdhppt,Ptdss2,-1,0.000292726840705484,0.000151838613895882,0.000139771225855201,0.000130541948300777,0.000137685329492874,0.000104815937019479,0.0000940426723200289,0.0000868653453441598,0.0000485989123390872,0.0000720456573148514,0.000022493671924593,0.0000159544113294224,0.00000460100705978592
2854,Tor1aip2,Mcrip1,Haus3,Vangl2,Avl9,Kmt2d,Lrpap1,Zcchc3,Yipf5,Mfge8,Peli1,Fam118b,Tax1bp1,Stard7,-1,0.00029269622045991,0.000151792442725849,0.000139770076318616,0.00013052318699448,0.000137671965658648,0.000104803613055489,0.0000940415915342693,0.0000868640297336661,0.0000485985372921558,0.0000720446047724924,0.0000224912589709834,0.0000159486589214762,0.00000460051686662807
2855,Axdnd1,Stam,Ndel1,Rnf111,Cep192,Tmem242,Bola3,Nip7,Maco1,Tpd52l2,Las1l,Arl14ep,Fcf1,Mier1,-1,0.000292679790990402,0.000151764393661579,0.000139751526575929,0.000130496999000664,0.000137520989056756,0.000104791965508133,0.0000940291738702477,0.0000868461154935764,0.0000485903017326376,0.000072023469933226,0.0000224894802117981,0.0000159480671976975,0.00000459916387031613
2856,Gm2000,Zswim8,Dis3,Fam216a,Ccdc58,Cand1,Cmss1,Rab11b,Bet1,Prpf39,Abi2,Akt2,Med10,Utp3,-1,0.000292652377453551,0.000151730909406972,0.000139718226085676,0.000130486332871858,0.00013751417958528,0.000104771159380326,0.0000940131743962686,0.0000868079591677221,0.0000485616510187202,0.0000719959354031666,0.0000224869118294149,0.000015946069452931,0.00000459678457162926
2857,Soat1,Ctsl,Mybbp1a,Gprasp2,Zdhhc6,Npepps,Abt1,Pdcd6ip,Sap30,Far1,Tpi1,Gm49336,Exoc4,R3hdm1,-1,0.000292588153012194,0.000151705814338288,0.000139714650852145,0.000130477297530627,0.000137492233599887,0.00010476223668446,0.0000940054259817328,0.0000868049568690112,0.0000485541740873989,0.0000719909384378206,0.0000224801572795336,0.0000159411994362153,0.00000459640281865015
2858,Abl2,Bcor,Chsy1,Rgs12,Dnajc24,Adsl,Dnajc17,Acbd6,Lsm14b,Lockd,Rnf144a,Kpna1,Ivns1abp,Gabpb1,-1,0.000292564341891386,0.000151701299764467,0.000139694390927395,0.000130444103967999,0.000137483602787974,0.00010474701139912,0.0000940030530121431,0.0000867906689267454,0.0000485536597703428,0.0000719821193934685,0.0000224784067368627,0.0000159393753182835,0.00000459385340878987
2859,Tor3a,Nrep,Man2a2,Cdh2,Cep135,Tsen15,Notch2,Exosc4,Kctd20,Rnf10,Hdgfl2,Dnph1,Zc3h13,Alg10b,-1,0.000292539170367534,0.000151674774974431,0.000139636238277798,0.000130440380249224,0.000137464482011474,0.000104706892919688,0.0000939844104392484,0.0000867793727223481,0.0000485391961889084,0.000071980869355004,0.0000224778321309825,0.0000159342770254761,0.00000459372659415839
2860,Fam20b,Sde2,Dhrs4,Rnf115,Ube4a,Usp47,Sppl3,Ccdc25,Gopc,Ext2,Snrnp35,Spcs1,Dad1,Tmx3,-1,0.000292523148997533,0.000151674013126032,0.00013953754880739,0.000130426595318788,0.000137411338550657,0.000104693036250473,0.0000939521628834239,0.0000867737553715565,0.0000485364508869215,0.0000719626275013097,0.0000224695744155014,0.0000159300125333079,0.0000045921566778441
2861,Angptl1,Zfp131,Helz,Bbx,Lrrc49,Arf4,Tex9,Rere,Zcchc9,Npepps,Prkar1a,Wasl,Cmas,Ndufv3,-1,0.000292465458863708,0.000151645964697137,0.000139502376566056,0.0001304232004157,0.000137374222419038,0.000104627341702835,0.0000939503324427754,0.000086734372702568,0.0000485360197789694,0.000071957047111441,0.0000224648547797136,0.0000159288092909581,0.00000459118526571792
2862,Rasal2,Mettl23,Thumpd1,Trnau1ap,Trim33,Polb,Metap1,Rcor1,Dnajc24,Oxct1,Ppp4r3a,Fen1,Crkl,Nop14,-1,0.000292414732944553,0.000151613116546188,0.000139460071829074,0.0001304205759047,0.000137371700531148,0.000104595344685688,0.0000939488489947597,0.0000867118743199706,0.0000485343946360647,0.0000719285225369744,0.0000224621775700331,0.0000159287430233517,0.00000459089994843237
2863,Cryzl2,Bora,Ccdc43,Cuta,Guf1,Slc35a4,Sri,Ppif,Cbl,Rbpms,Fbn1,Tdp2,Ehd1,Tspyl1,-1,0.000292406503585932,0.000151581611260168,0.000139456767170435,0.000130414107466291,0.000137340959393122,0.000104554623627601,0.0000939346210323839,0.0000866941542076551,0.0000485276448251353,0.0000719161812622804,0.00002244672348457,0.0000159252042495429,0.00000459032471243646
2864,Sec16b,Efnb1,Terf1,Mbd4,Abraxas2,Nup214,Ppp2r5d,Spop,Mia2,Arhgap42,Mapk1,Phactr4,Elf2,Etv6,-1,0.000292405998024003,0.000151558895787862,0.000139419282573331,0.000130360822437884,0.00013733742239913,0.000104554519483968,0.000093933885119262,0.0000866770920284206,0.0000485210679785194,0.0000718994268588685,0.0000224452019305473,0.000015917451049437,0.00000458947033928442
2865,Astn1,Depdc1a,Hic2,Nol8,Ilrun,Cldnd1,Cnot4,Nfrkb,Appbp2,Smarcc2,Mtmr3,Ccl25,Manbal,Rfc3,-1,0.000292405581290176,0.00015154616153479,0.000139407789153975,0.000130357992416485,0.000137336305807672,0.000104542602746246,0.0000939188486626579,0.0000866532287980725,0.0000485164525609925,0.0000718943151658341,0.0000224389980145416,0.0000159173565615587,0.00000458714159373508
2866,Pappa2,Kdm5a,Eif4ebp2,Uba1,Smarcc2,Cox6b2,Amotl1,Tes,Eri3,Cyb5a,Rnf115,Peg3,Ift20,Rnf187,-1,0.000292377714944199,0.000151469767356107,0.000139336689269773,0.000130309897495414,0.000137330200598981,0.000104540473560969,0.0000938816991481907,0.0000866281328891555,0.0000485119041669733,0.0000718633389264543,0.0000224343024681176,0.0000159091983304276,0.00000458578007326459
2867,4930523C07Rik,Stard3nl,Acly,Txndc17,Atad5,Vezf1,Tceanc2,Copg1,Luc7l,Bbx,Fam168a,Ppfia1,Cuta,Gde1,-1,0.000292200203162858,0.000151454315308708,0.00013931530502264,0.000130293643327955,0.000137317939158216,0.00010452042344829,0.0000938722546226611,0.0000866059806056422,0.0000484739420033425,0.0000718631821969367,0.0000224328913020902,0.0000159047336757955,0.0000045811755567834
2868,Tnn,Ecd,Uck2,Smim10l1,9530068E07Rik,Puf60,Spcs1,Nsd2,Osbpl1a,2610008E11Rik,Epc1,Casc4,Alad,Epm2aip1,-1,0.000292185156782921,0.0001514330394958,0.000139311368783658,0.00013027157734927,0.000137302988535485,0.000104509949590786,0.0000938683404528882,0.0000865602682754713,0.0000484725052268315,0.0000718614559408956,0.0000224328879952495,0.0000159008467178892,0.00000457662363736549
2869,Rabgap1l,Agfg1,Coil,Use1,Bccip,Impa2,Ammecr1,Iqcb1,Mpc2,Upf3a,Zmiz1,Zfp292,Mzt1,Htatsf1,-1,0.000292172251365154,0.000151424941949661,0.0001392874460236,0.00013024060094276,0.000137257225316987,0.000104505802760815,0.0000938635115540162,0.0000865494462141804,0.0000484621831897219,0.0000718569891694444,0.0000224250345079443,0.0000158897526463443,0.00000457645144441601
2870,Gm37529,Pop5,Snf8,Mfsd14a,Lta4h,Far1,Nup188,Rnf130,Prdx3,Mir17hg,Atf7ip,Plin3,Prpf8,Pfdn2,-1,0.000292083616907703,0.000151422558887142,0.000139285540847473,0.000130239275004897,0.000137253312561126,0.000104497160735408,0.0000938539776405476,0.0000865472755199174,0.0000484544678063117,0.0000718396763647732,0.00002241485057485,0.000015885120745043,0.00000457525708604387
2871,Rc3h1,Ptbp3,Gnaq,Platr25,Jkamp,Sec61a2,Wdr60,Tbpl1,Prkd3,Gfpt1,Rfk,Rictor,Exosc9,Pafah1b2,-1,0.000292062737542084,0.00015140009841579,0.000139270380967112,0.000130232943684253,0.000137225883399184,0.000104477767611976,0.0000938200839362824,0.000086541941399508,0.0000484331887730869,0.0000718296885663217,0.0000224048480117113,0.0000158581635233797,0.00000457517126609506
2872,Serpinc1,Cep350,Memo1,Armcx4,Washc3,Zcchc10,Lig3,Eif4h,Arhgap19,Gabpb2,Golt1b,Klf13,Lrpap1,Rbm17,-1,0.000292021278323061,0.000151393592913506,0.000139247020547032,0.000130213252793246,0.000137217846430138,0.000104461009570837,0.0000938121882457076,0.0000865299867949457,0.0000484158288115333,0.0000717786898371482,0.0000223980691073942,0.0000158563209909056,0.00000457185312477445
2873,Zbtb37,Haus8,Eed,Fam32a,Clns1a,Bcl7a,Chchd5,Ankrd26,Wdr12,Herc1,Mpp7,Rnf44,Pold3,Pold3,-1,0.000291958644147948,0.00015137200274814,0.000139229824157899,0.000130142766387031,0.000137164516317306,0.00010444546032669,0.0000937728069444337,0.0000865219813276693,0.0000484130719651729,0.0000717663819205316,0.0000223776506825646,0.0000158484393909034,0.00000457045520874339
2874,Dars2,Zfp629,Pim1,Mcm10,Jarid2,Tmx3,Dcaf1,Dnajc17,Nampt,Kmt5a,Ralgapa1,Vangl2,Sympk,Bex3,-1,0.000291888581836541,0.000151348300535795,0.000139211349343569,0.000130130027178847,0.000137145689079113,0.000104401305103063,0.0000937612769736744,0.0000864703455505421,0.0000484013919077482,0.0000717620716097211,0.0000223742537320096,0.0000158461614668467,0.00000456802977645504
2875,Cenpl,Aif1l,Ppm1b,Lap3,Tspan7,Ppil4,Ndufaf8,Etaa1,Os9,Mta2,Pak2,Atad1,Cdk13,Txlna,-1,0.000291785602829825,0.000151232027977389,0.000139152492968767,0.000130122973859703,0.000137140340301367,0.000104391155477667,0.0000937278427217508,0.0000864646168278366,0.0000484010296923795,0.000071756411410101,0.0000223694055803619,0.00001584301136261,0.00000455782623608059
2876,Klhl20,Dido1,Hmox2,Zmym2,Chd6,Ibtk,Snap23,Dph3,Dgkd,Uimc1,Sfswap,Usp8,Slc4a1ap,Brd8,-1,0.000291690224882011,0.000151222149994359,0.000139075102737448,0.000130101883372531,0.00013713656610236,0.000104367661096398,0.0000937250102211629,0.0000864449978469092,0.0000483953341913578,0.0000717253804913872,0.000022363549807013,0.0000158403407972297,0.00000455779684942225
2877,Ankrd45,Rap1b,Dnajb14,Srm,Cfap298,Golgb1,Fbxo5,Dlg4,Sfswap,Wdr6,Kctd2,Narf,Cyhr1,Nbn,-1,0.000291630576569938,0.000151220323134006,0.000139068894019768,0.000130084010285051,0.000137117519892788,0.000104359628465645,0.0000937049783777809,0.0000864347358104785,0.0000483940696091643,0.0000717182895485617,0.0000223426823149947,0.0000158277999186923,0.00000454685698398337
2878,Suco,Chaf1a,Ndufaf8,Dmap1,Gcsh,Emc10,Cdkal1,Gtf2a1,Nphp1,Epc2,Cdk5rap3,Sgta,Ppp1r11,Pcyox1,-1,0.000291533857307351,0.000151205920319151,0.000139028699713611,0.000130079360325643,0.000137108720367351,0.000104352305378194,0.0000936900384699905,0.0000863997013445691,0.0000483930858483085,0.0000717136768170645,0.0000223413787909221,0.000015823010918765,0.00000454648100572158
2879,Pigc,Arfgef1,Ercc6l2,Drosha,Idh3g,Commd10,Mir100hg,Leprot,Itch,Btf3l4,Mdp1,Cpne3,Babam1,Prdx2,-1,0.00029137691933092,0.000151186031474505,0.000139028189645739,0.000130076030317407,0.000137098155395044,0.000104341621231672,0.0000936898792232274,0.0000863786779776329,0.000048352132284345,0.0000717063850263084,0.0000223405406572128,0.0000158218224764221,0.0000045458605358712
2880,Gm38304,Nt5c,Tex261,Tmem14c,Akirin1,Zmynd11,Ubxn7,Ublcp1,Znrd2,Pak4,Mybbp1a,Mpc1,Ppil3,Stip1,-1,0.000291367747985563,0.000151151330064372,0.000138999403485483,0.000130049918778841,0.000137094780431301,0.000104340675149527,0.0000936829170060696,0.0000863727546559354,0.0000483369861219975,0.0000717001443290927,0.0000223377296043363,0.00001581909803609,0.00000454517501962869
2881,Dnm3,Rpp30,Chp1,Ap3b1,Trappc5,Capn6,Bdp1,Mtx2,Scpep1,Zfas1,Maged1,Arhgap11a,Gak,Cramp1l,-1,0.000291346915927223,0.00015114269749481,0.000138984691487375,0.000130040540271343,0.000137080726921932,0.00010432876628057,0.0000936817391596464,0.0000863532299825009,0.0000483362054679484,0.000071694498060858,0.000022333399743566,0.0000158179407906687,0.00000454142211796672
2882,2810442N19Rik,Cpsf3,Opa3,Hectd1,2310009A05Rik,Obsl1,Cd81,Tmem160,Zfp704,Terf2,Ints10,Gde1,Phactr2,Tmem223,-1,0.000291339456789097,0.000151131097778146,0.00013894262596737,0.000130035558247351,0.000137026218551879,0.000104324198727328,0.0000936455500350151,0.0000863430227152366,0.0000483119868543318,0.0000716869604577032,0.0000223274958930454,0.0000158076294379538,0.00000453678205537044
2883,Eef1aknmt,Cul2,Dtl,Gins2,Dhx30,Cirbp,Noc3l,Isy1,Bloc1s6,Gm16286,Mat2a,S1pr3,Dnaaf2,Cdca8,-1,0.000291335609369942,0.000151125598966727,0.000138935656179664,0.000130029228568509,0.000137001924836405,0.000104323624120668,0.0000936375573178172,0.0000863319691582692,0.0000483061121716133,0.0000716869343105711,0.0000223268524611599,0.000015791128630014,0.00000453278801347473
2884,Vamp4,Pabpc4,Trrap,Lrp1,Fbn2,Rnf10,Cdc27,Sestd1,Safb2,Ppp1cc,Ints11,Sec11a,Thap11,Npat,-1,0.000291311333095425,0.000151109324279268,0.000138831897037934,0.000130006534586377,0.000136949789315778,0.000104318877171175,0.000093632283027235,0.0000863247223848794,0.0000482890586262267,0.0000716634705653722,0.0000223256823956273,0.0000157847655544618,0.00000452991949066459
2885,Gm20471,Golm1,Usp40,Ints7,Dctn2,Zfp521,Selenos,Rnf122,Gtf2e2,Numa1,Atg3,Guf1,Stoml2,Rabl6,-1,0.000291283018563301,0.000151097006859579,0.000138778798999762,0.000130004272859067,0.000136904257401001,0.000104246950494939,0.0000936217356751183,0.0000862934163604549,0.0000482849062250177,0.0000716424224433799,0.0000223239267239839,0.0000157840345618199,0.00000452241465110209
2886,Gorab,Ube2v2,Tnrc6b,Dgkd,Mia2,Cenpb,Phc1,Ppp2r1a,Acvr2b,Eya3,Scaf4,Zfp260,Zwint,Glrx2,-1,0.000291216763676933,0.000151060751006009,0.000138723431523027,0.000129984323611116,0.00013688485079218,0.00010418766640638,0.0000935936923936048,0.0000862670447261674,0.0000482800852530558,0.0000716379195907882,0.0000223188613388565,0.0000157833520453633,0.00000452106675216682
2887,Mettl11b,Psmd5,Orc3,Eno3,Kdm3b,Ankrd10,Naa16,Ppp4r3b,Alg5,Ddost,N4bp2,Arid5b,Bhlhb9,E2f4,-1,0.000291210826134564,0.000151037261446261,0.000138696687734455,0.000129970870006117,0.000136881201807804,0.000104151201848442,0.0000935840634020185,0.000086260680323122,0.0000482792671394028,0.0000716121566988886,0.0000223026048418214,0.0000157824672424597,0.00000451787718805762
2888,Scyl3,Psmd9,Dhps,Coa7,Setd2,Asb4,Cdc37l1,Ccm2,Pxdn,Nrf1,Fndc3a,Rcbtb1,Ckap5,Cenpj,-1,0.000291201062001882,0.000150993412495671,0.000138643757806183,0.000129957200597553,0.000136861055892976,0.000104138431680603,0.0000935772253357565,0.0000862464069685107,0.0000482585104155187,0.0000716071093799782,0.0000222973735712298,0.0000157821820541248,0.00000451475624058429
2889,BC055324,Nfxl1,Akap11,Cdc45,Yme1l1,Ercc1,Wdr73,Dag1,Srm,Pabpc4l,Chmp4b,Coa7,Actr2,Gpat4,-1,0.000291126361404554,0.000150917593829132,0.00013859353540511,0.000129952717837246,0.000136798983916352,0.000104108413040621,0.0000935687357025891,0.0000862184167567141,0.0000482359372192966,0.000071601992301427,0.0000222961411170929,0.0000157769320698493,0.00000451307054411832
2890,Mettl18,Ski,Cfap36,Smarcad1,Lamp2,Stard3nl,Cdk5rap2,Ppfia1,Seh1l,Asna1,Wdr76,Emc6,Hadhb,Ccdc43,-1,0.000291074153970405,0.000150907420770851,0.000138538926625004,0.000129949291899733,0.000136750145134617,0.000104066908543337,0.0000935663163146055,0.0000861800570182264,0.0000482207121637732,0.0000715979837208664,0.000022294970974023,0.0000157736430191065,0.00000451277484750905
2891,Slc19a2,Eif2b4,Fzd2,Tmx1,Gabpa,Use1,Usp46,Phf21a,Creb1,Fam168b,Fnta,Ift27,Gin1,Sap30l,-1,0.000291038261842463,0.000150886643562424,0.000138509531793375,0.000129949011819538,0.000136747378199289,0.000104035497477349,0.0000935649826041514,0.0000861723921835619,0.0000482154901756491,0.0000715858376833969,0.0000222818156474754,0.0000157691063543225,0.00000450971078973094
2892,Ccdc181,Fam192a,Klhl22,Ddx10,Tmem245,Caml,Med6,Pgd,Rnf216,Hdac4,Pot1a,Angel2,Stag1,Kpna3,-1,0.000291031754683532,0.000150830734079575,0.000138444623494585,0.000129948375968963,0.000136707375116844,0.000104024761217331,0.0000935649301759659,0.0000861654048114289,0.0000481907378398244,0.0000715857641578471,0.0000222793100411448,0.0000157530058939768,0.00000450946504920836
2893,Blzf1,Mvb12a,Uba5,Ccng2,Msh3,Zmynd19,Slx4ip,Ccdc8,Dynll2,Acap2,Rab11a,Cndp2,Naa20,N4bp2l2,-1,0.000291022655324011,0.000150803470674142,0.000138404221166421,0.000129947093390419,0.000136701781105861,0.000103991447431617,0.0000935625333879272,0.0000861117237073878,0.0000481887799587286,0.0000715389273369834,0.000022263787312212,0.0000157527127965972,0.00000450723672233179
2894,Nme7,Pspc1,Incenp,Snx27,Ift27,Snapc5,Ciao2b,Adam10,Exosc9,Gdf11,Capza1,Med10,Cenpc1,Dnajc11,-1,0.000290939353302678,0.000150756479085975,0.000138397766994701,0.00012993502552149,0.000136629386597863,0.000103979213760355,0.0000935401709399055,0.0000861108013227068,0.0000481762403991173,0.0000714959477678596,0.0000222621697510122,0.0000157510420846354,0.00000450719626243505
2895,Atp1b1,Trim27,Gnl3l,Bmpr2,Naa50,Ankrd26,Med13,Pcgf6,Timm10,Pgrmc2,Zfp560,Ilrun,Ebpl,Wdr61,-1,0.000290852373286235,0.000150751042540605,0.000138377655040298,0.000129887852850368,0.000136608918361726,0.000103974482562454,0.0000935289365728057,0.0000860883450657336,0.0000481519447463312,0.0000714777487890219,0.0000222602226436946,0.0000157489698602513,0.00000450478665500076
